Timestamp                       Thread     Type        Activity             PID    TTL  
2026-09-13 19:19:21.870617-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 19:19:21.870620-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.870623-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 19:19:21.870626-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.870627-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.870809-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.870814-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 19:19:21.870817-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.870820-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 19:19:21.870822-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.870824-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871003-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871008-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 19:19:21.871011-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871014-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 19:19:21.871017-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871018-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871198-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871202-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.871206-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871209-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.871211-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871213-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871384-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871389-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.871392-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871395-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.871398-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871400-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871580-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871585-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.871591-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871594-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.871597-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871599-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871779-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871783-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.871786-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871790-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.871792-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871794-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.871971-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.871976-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.871979-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.871982-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.871985-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.871986-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872156-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872161-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872164-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872167-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872170-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872171-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872345-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872352-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872355-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872358-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872361-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872362-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872375-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872378-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872381-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872384-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872387-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872388-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872567-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872571-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872574-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872578-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872580-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872582-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872761-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872769-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872772-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872775-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872777-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872779-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.872956-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.872960-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.872963-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.872966-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.872969-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.872971-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.873157-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.873161-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.873165-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.873168-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.873170-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.873172-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.873370-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.873375-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.873378-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.873381-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.873384-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.873385-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.873565-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.873569-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.873572-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.873575-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.873578-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.873580-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.873778-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.873782-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.873785-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.873788-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.873791-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.873793-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.873981-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.873985-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 19:19:21.873988-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.873991-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 19:19:21.873994-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.873998-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.874181-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.874186-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 174500000 Hz
2026-09-13 19:19:21.874189-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.874192-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 174500000 Hz
2026-09-13 19:19:21.874195-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 19:19:21.874196-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 19:19:21.874380-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: 436352640.00000000 Event:ValidateModeTiming [a]
2026-09-13 19:19:21.874384-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 174500000 Hz
2026-09-13 19:19:21.874388-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 19:19:21.874391-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 174500000 Hz
2026-09-13 19:19:21.874393-0300 0x41a      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
