        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , GPU Temperature (Hot Spot) [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , GPU Voltage [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2026-09-13 06:51:26 ,         497.0   ,             20.0   ,               61.0   ,                          61.0   ,              30   ,                 832   ,          2   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:27 ,         497.0   ,             12.0   ,               60.0   ,                          61.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:28 ,         497.0   ,             16.0   ,               60.0   ,                          60.0   ,              30   ,                 831   ,          1   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:29 ,         497.0   ,             22.0   ,               60.0   ,                          61.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:30 ,         497.0   ,             10.0   ,               60.0   ,                          60.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:31 ,         497.0   ,             10.0   ,               60.0   ,                          60.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:32 ,         497.0   ,             10.0   ,               60.0   ,                          60.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:33 ,         497.0   ,             12.0   ,               59.0   ,                          60.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:34 ,         498.0   ,             16.0   ,               59.0   ,                          59.0   ,              30   ,                 830   ,          2   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:35 ,         498.0   ,             16.0   ,               59.0   ,                          59.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:36 ,         497.0   ,             12.0   ,               59.0   ,                          59.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4254   ,
2026-09-13 06:51:37 ,         497.0   ,             16.0   ,               59.0   ,                          59.0   ,              30   ,                 831   ,          1   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:38 ,         497.0   ,             10.0   ,               59.0   ,                          59.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:39 ,         497.0   ,             10.0   ,               58.0   ,                          59.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               28.0   ,                  4256   ,
2026-09-13 06:51:40 ,         497.0   ,             12.0   ,               58.0   ,                          58.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:41 ,         498.0   ,             18.0   ,               58.0   ,                          58.0   ,              30   ,                 830   ,          2   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:42 ,         497.0   ,             14.0   ,               58.0   ,                          58.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:43 ,         497.0   ,             10.0   ,               58.0   ,                          58.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:44 ,         498.0   ,             12.0   ,               58.0   ,                          58.0   ,              30   ,                 830   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:45 ,         497.0   ,              8.0   ,               57.0   ,                          58.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4256   ,
2026-09-13 06:51:46 ,         497.0   ,             14.0   ,               57.0   ,                          57.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:47 ,         497.0   ,              8.0   ,               57.0   ,                          58.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               28.0   ,                  4256   ,
2026-09-13 06:51:48 ,         498.0   ,             16.0   ,               57.0   ,                          57.0   ,              30   ,                 830   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4255   ,
2026-09-13 06:51:49 ,         497.0   ,             12.0   ,               57.0   ,                          57.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:51:50 ,         497.0   ,             10.0   ,               57.0   ,                          57.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4246   ,
2026-09-13 06:51:51 ,         497.0   ,             14.0   ,               57.0   ,                          57.0   ,              30   ,                 829   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4245   ,
2026-09-13 06:51:52 ,         498.0   ,             16.0   ,               56.0   ,                          57.0   ,              30   ,                 829   ,          2   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4249   ,
2026-09-13 06:51:53 ,         497.0   ,              8.0   ,               56.0   ,                          56.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4249   ,
2026-09-13 06:51:54 ,         497.0   ,              8.0   ,               56.0   ,                          56.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4249   ,
2026-09-13 06:51:55 ,         497.0   ,              8.0   ,               56.0   ,                          56.0   ,              30   ,                 831   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:51:56 ,         498.0   ,             16.0   ,               56.0   ,                          56.0   ,              30   ,                 831   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:51:57 ,         497.0   ,             12.0   ,               56.0   ,                          56.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:51:58 ,         498.0   ,             14.0   ,               55.0   ,                          56.0   ,              30   ,                 830   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:51:59 ,         497.0   ,             10.0   ,               56.0   ,                          56.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:52:00 ,         498.0   ,             18.0   ,               55.0   ,                          56.0   ,              30   ,                 830   ,          2   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:52:01 ,         497.0   ,              8.0   ,               55.0   ,                          56.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               28.0   ,                  4248   ,
2026-09-13 06:52:02 ,         497.0   ,              8.0   ,               55.0   ,                          55.0   ,              30   ,                 830   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4248   ,
2026-09-13 06:52:03 ,         497.0   ,             10.0   ,               55.0   ,                          55.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:52:04 ,         498.0   ,             14.0   ,               55.0   ,                          55.0   ,              30   ,                 830   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:52:05 ,         498.0   ,             12.0   ,               55.0   ,                          55.0   ,              30   ,                 830   ,          1   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:52:06 ,         497.0   ,             14.0   ,               54.0   ,                          55.0   ,              30   ,                 829   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4246   ,
2026-09-13 06:52:07 ,         499.0   ,             24.0   ,               54.0   ,                          55.0   ,              30   ,                 829   ,          4   ,                        1   ,                        252   ,                       51   ,                  18.0   ,         0.800   ,               30.0   ,                  4248   ,
2026-09-13 06:52:08 ,         498.0   ,             22.0   ,               55.0   ,                          55.0   ,              30   ,                 829   ,          3   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:52:09 ,         498.0   ,              8.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        252   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4247   ,
2026-09-13 06:52:10 ,         499.0   ,             26.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          3   ,                        2   ,                        257   ,                       51   ,                  18.0   ,         0.800   ,               30.0   ,                  4247   ,
2026-09-13 06:52:11 ,         499.0   ,             26.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          3   ,                        1   ,                        253   ,                       51   ,                  18.0   ,         0.800   ,               29.0   ,                  4245   ,
2026-09-13 06:52:12 ,         498.0   ,             10.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        253   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4241   ,
2026-09-13 06:52:13 ,         498.0   ,             22.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          3   ,                        1   ,                        253   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4246   ,
2026-09-13 06:52:14 ,         498.0   ,             12.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        253   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4246   ,
2026-09-13 06:52:15 ,         498.0   ,             14.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        253   ,                       51   ,                  17.0   ,         0.800   ,               29.0   ,                  4246   ,
2026-09-13 06:52:16 ,         501.0   ,            900.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          6   ,                        0   ,                        252   ,                       51   ,                  23.0   ,         0.800   ,               30.0   ,                  4246   ,
2026-09-13 06:52:17 ,         497.0   ,             14.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        273   ,                       55   ,                  17.0   ,         0.800   ,               36.0   ,                  4428   ,
2026-09-13 06:52:18 ,         499.0   ,            378.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          5   ,                        1   ,                        441   ,                       56   ,                  20.0   ,         0.800   ,               30.0   ,                  4439   ,
2026-09-13 06:52:19 ,         498.0   ,             16.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          1   ,                        1   ,                        447   ,                       56   ,                  17.0   ,         0.800   ,               36.0   ,                  4480   ,
2026-09-13 06:52:20 ,         498.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        447   ,                       56   ,                  17.0   ,         0.800   ,               30.0   ,                  4476   ,
2026-09-13 06:52:21 ,         498.0   ,             14.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        447   ,                       56   ,                  17.0   ,         0.800   ,               30.0   ,                  4475   ,
2026-09-13 06:52:22 ,         501.0   ,            904.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          8   ,                        0   ,                        488   ,                       56   ,                  27.0   ,         0.800   ,               41.0   ,                  4737   ,
2026-09-13 06:52:23 ,         498.0   ,             14.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        491   ,                       56   ,                  17.0   ,         0.800   ,               31.0   ,                  4723   ,
2026-09-13 06:52:24 ,         501.0   ,             28.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        485   ,                       56   ,                  17.0   ,         0.800   ,               30.0   ,                  4716   ,
2026-09-13 06:52:25 ,         501.0   ,             12.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        404   ,                       56   ,                  17.0   ,         0.800   ,               30.0   ,                  4715   ,
2026-09-13 06:52:26 ,         501.0   ,             16.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        413   ,                       56   ,                  17.0   ,         0.800   ,               35.0   ,                  4635   ,
2026-09-13 06:52:27 ,         499.0   ,             24.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          3   ,                        1   ,                        494   ,                       56   ,                  21.0   ,         0.800   ,               32.0   ,                  4604   ,
2026-09-13 06:52:28 ,         501.0   ,            890.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,         18   ,                        1   ,                        493   ,                       56   ,                  23.0   ,         0.800   ,               31.0   ,                  4650   ,
2026-09-13 06:52:29 ,         498.0   ,             16.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        493   ,                       56   ,                  17.0   ,         0.800   ,               35.0   ,                  4650   ,
2026-09-13 06:52:30 ,         497.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        493   ,                       56   ,                  17.0   ,         0.800   ,               37.0   ,                  4709   ,
2026-09-13 06:52:31 ,         497.0   ,             16.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        330   ,                       56   ,                  17.0   ,         0.800   ,               32.0   ,                  4747   ,
2026-09-13 06:52:32 ,         497.0   ,              8.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        347   ,                       56   ,                  17.0   ,         0.800   ,               41.0   ,                  4778   ,
2026-09-13 06:52:33 ,         497.0   ,             12.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        347   ,                       56   ,                  17.0   ,         0.800   ,               31.0   ,                  4779   ,
2026-09-13 06:52:34 ,         498.0   ,             10.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        347   ,                       56   ,                  17.0   ,         0.800   ,               30.0   ,                  4778   ,
2026-09-13 06:52:35 ,         497.0   ,             10.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        347   ,                       57   ,                  17.0   ,         0.800   ,               33.0   ,                  4782   ,
2026-09-13 06:52:36 ,         497.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        338   ,                       57   ,                  17.0   ,         0.800   ,               31.0   ,                  4780   ,
2026-09-13 06:52:37 ,         498.0   ,             16.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        338   ,                       57   ,                  17.0   ,         0.800   ,               30.0   ,                  4777   ,
2026-09-13 06:52:38 ,         499.0   ,             74.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          3   ,                        1   ,                        341   ,                       57   ,                  19.0   ,         0.800   ,               37.0   ,                  4780   ,
2026-09-13 06:52:39 ,         497.0   ,             10.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        342   ,                       57   ,                  17.0   ,         0.800   ,               39.0   ,                  4801   ,
2026-09-13 06:52:40 ,         498.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        350   ,                       57   ,                  19.0   ,         0.800   ,               39.0   ,                  4806   ,
2026-09-13 06:52:41 ,         497.0   ,             10.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        350   ,                       57   ,                  17.0   ,         0.800   ,               36.0   ,                  4805   ,
2026-09-13 06:52:42 ,         498.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          3   ,                        1   ,                        302   ,                       57   ,                  17.0   ,         0.800   ,               37.0   ,                  4822   ,
2026-09-13 06:52:43 ,         498.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        322   ,                       57   ,                  17.0   ,         0.800   ,               37.0   ,                  4820   ,
2026-09-13 06:52:44 ,         498.0   ,             16.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          2   ,                        1   ,                        323   ,                       57   ,                  18.0   ,         0.800   ,               35.0   ,                  4720   ,
2026-09-13 06:52:45 ,         498.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          4   ,                        2   ,                        302   ,                       57   ,                  17.0   ,         0.800   ,               36.0   ,                  4754   ,
2026-09-13 06:52:46 ,         497.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        307   ,                       57   ,                  17.0   ,         0.800   ,               37.0   ,                  4755   ,
2026-09-13 06:52:47 ,         497.0   ,             10.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        307   ,                       57   ,                  17.0   ,         0.800   ,               38.0   ,                  4757   ,
2026-09-13 06:52:48 ,         498.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        298   ,                       57   ,                  17.0   ,         0.800   ,               37.0   ,                  4757   ,
2026-09-13 06:52:49 ,         498.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        298   ,                       57   ,                  17.0   ,         0.800   ,               40.0   ,                  4793   ,
2026-09-13 06:52:50 ,         498.0   ,             12.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        298   ,                       57   ,                  17.0   ,         0.800   ,               41.0   ,                  4886   ,
2026-09-13 06:52:51 ,         498.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        298   ,                       59   ,                  17.0   ,         0.800   ,               45.0   ,                  5011   ,
2026-09-13 06:52:52 ,         497.0   ,              8.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        303   ,                       59   ,                  17.0   ,         0.800   ,               45.0   ,                  5060   ,
2026-09-13 06:52:53 ,         497.0   ,             10.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        323   ,                       59   ,                  17.0   ,         0.800   ,               45.0   ,                  5041   ,
2026-09-13 06:52:54 ,         498.0   ,             14.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        332   ,                       59   ,                  17.0   ,         0.800   ,               41.0   ,                  5077   ,
2026-09-13 06:52:55 ,         497.0   ,              8.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        332   ,                       59   ,                  17.0   ,         0.800   ,               43.0   ,                  5085   ,
2026-09-13 06:52:56 ,         497.0   ,              8.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        332   ,                       59   ,                  17.0   ,         0.800   ,               43.0   ,                  5109   ,
2026-09-13 06:52:57 ,         498.0   ,             12.0   ,               53.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        1   ,                        332   ,                       59   ,                  17.0   ,         0.800   ,               44.0   ,                  5160   ,
2026-09-13 06:52:58 ,         498.0   ,             24.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          3   ,                        1   ,                        359   ,                       59   ,                  17.0   ,         0.800   ,               45.0   ,                  5721   ,
2026-09-13 06:52:59 ,         499.0   ,             26.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          4   ,                        2   ,                        381   ,                       59   ,                  18.0   ,         0.800   ,               46.0   ,                  5739   ,
2026-09-13 06:53:00 ,         497.0   ,             10.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        378   ,                       59   ,                  17.0   ,         0.800   ,               46.0   ,                  6014   ,
2026-09-13 06:53:01 ,         498.0   ,             20.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          3   ,                        1   ,                        377   ,                       59   ,                  18.0   ,         0.800   ,               46.0   ,                  5675   ,
2026-09-13 06:53:02 ,         498.0   ,             14.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          1   ,                        2   ,                        369   ,                       59   ,                  17.0   ,         0.800   ,               46.0   ,                  5859   ,
2026-09-13 06:53:03 ,         498.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          2   ,                        1   ,                        378   ,                       59   ,                  18.0   ,         0.800   ,               47.0   ,                  5552   ,
2026-09-13 06:53:04 ,         497.0   ,             18.0   ,               54.0   ,                          54.0   ,               0   ,                   0   ,          0   ,                        1   ,                        359   ,                       59   ,                  17.0   ,         0.800   ,               46.0   ,                  5602   ,
2026-09-13 06:53:05 ,         501.0   ,             68.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,         17   ,                        1   ,                        375   ,                       64   ,                  20.0   ,         0.800   ,               47.0   ,                  5759   ,
2026-09-13 06:53:06 ,         501.0   ,            112.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,         34   ,                        2   ,                        378   ,                       68   ,                  18.0   ,         0.800   ,               44.0   ,                  5779   ,
2026-09-13 06:53:07 ,         501.0   ,             12.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        333   ,                       68   ,                  17.0   ,         0.800   ,               44.0   ,                  5770   ,
2026-09-13 06:53:08 ,         501.0   ,             18.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        341   ,                       68   ,                  18.0   ,         0.800   ,               47.0   ,                  5755   ,
2026-09-13 06:53:09 ,         501.0   ,             12.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          1   ,                        1   ,                        337   ,                       68   ,                  17.0   ,         0.800   ,               46.0   ,                  5544   ,
2026-09-13 06:53:10 ,         501.0   ,             10.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        357   ,                       68   ,                  17.0   ,         0.800   ,               44.0   ,                  5560   ,
2026-09-13 06:53:11 ,         501.0   ,             10.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        357   ,                       68   ,                  17.0   ,         0.800   ,               43.0   ,                  5570   ,
2026-09-13 06:53:12 ,         501.0   ,             18.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          3   ,                        1   ,                        380   ,                       68   ,                  18.0   ,         0.800   ,               42.0   ,                  5565   ,
2026-09-13 06:53:13 ,         501.0   ,             18.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          2   ,                        1   ,                        413   ,                       68   ,                  17.0   ,         0.800   ,               47.0   ,                  5599   ,
2026-09-13 06:53:14 ,         501.0   ,             26.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          4   ,                        2   ,                        426   ,                       68   ,                  19.0   ,         0.800   ,               44.0   ,                  5658   ,
2026-09-13 06:53:15 ,         502.0   ,           1340.0   ,               54.0   ,                          60.0   ,               0   ,                   0   ,         14   ,                        0   ,                        461   ,                       69   ,                  44.0   ,         0.800   ,               43.0   ,                  5719   ,
2026-09-13 06:53:16 ,         501.0   ,            910.0   ,               55.0   ,                          56.0   ,               0   ,                   0   ,          4   ,                        0   ,                        428   ,                       69   ,                  35.0   ,         0.800   ,               41.0   ,                  5717   ,
2026-09-13 06:53:17 ,         500.0   ,           1340.0   ,               54.0   ,                          57.0   ,               0   ,                   0   ,          1   ,                        0   ,                        435   ,                       69   ,                  39.0   ,         0.800   ,               38.0   ,                  5722   ,
2026-09-13 06:53:18 ,         497.0   ,             14.0   ,               54.0   ,                          55.0   ,               0   ,                   0   ,          0   ,                        1   ,                        435   ,                       69   ,                  18.0   ,         0.800   ,               35.0   ,                  5726   ,
2026-09-13 06:53:19 ,         500.0   ,           1340.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          4   ,                        0   ,                        489   ,                       69   ,                  38.0   ,         0.800   ,               37.0   ,                  5729   ,
2026-09-13 06:53:20 ,         503.0   ,           1988.0   ,               54.0   ,                          58.0   ,               0   ,                   0   ,          0   ,                        0   ,                        567   ,                       70   ,                  38.0   ,         0.800   ,               34.0   ,                  5735   ,
2026-09-13 06:53:21 ,         501.0   ,             12.0   ,               54.0   ,                          56.0   ,               0   ,                   0   ,          0   ,                        1   ,                        573   ,                       70   ,                  18.0   ,         0.800   ,               33.0   ,                  5731   ,
2026-09-13 06:53:22 ,         502.0   ,           1984.0   ,               54.0   ,                          58.0   ,               0   ,                   0   ,         11   ,                        2   ,                        617   ,                       70   ,                  31.0   ,         0.800   ,               37.0   ,                  5726   ,
2026-09-13 06:53:23 ,         502.0   ,           1990.0   ,               55.0   ,                          59.0   ,               0   ,                   0   ,         10   ,                        0   ,                        677   ,                       70   ,                  45.0   ,         0.800   ,               42.0   ,                  5778   ,
2026-09-13 06:53:24 ,         502.0   ,           1988.0   ,               55.0   ,                          59.0   ,               0   ,                   0   ,         14   ,                        1   ,                        692   ,                       70   ,                  45.0   ,         0.800   ,               41.0   ,                  5812   ,
2026-09-13 06:53:25 ,         502.0   ,           1340.0   ,               55.0   ,                          58.0   ,               0   ,                   0   ,          4   ,                        0   ,                        673   ,                       70   ,                  39.0   ,         0.800   ,               39.0   ,                  5971   ,
2026-09-13 06:53:26 ,         502.0   ,           1988.0   ,               55.0   ,                          59.0   ,               0   ,                   0   ,         40   ,                        2   ,                        677   ,                       70   ,                  44.0   ,         0.800   ,               40.0   ,                  6042   ,
2026-09-13 06:53:27 ,         503.0   ,           1988.0   ,               55.0   ,                          59.0   ,               0   ,                   0   ,          4   ,                        0   ,                        695   ,                       70   ,                  45.0   ,         0.800   ,               38.0   ,                  6133   ,
2026-09-13 06:53:28 ,         503.0   ,           1990.0   ,               56.0   ,                          59.0   ,               0   ,                   0   ,          0   ,                        0   ,                        695   ,                       70   ,                  45.0   ,         0.800   ,               38.0   ,                  6127   ,
2026-09-13 06:53:29 ,         502.0   ,           1990.0   ,               56.0   ,                          60.0   ,               0   ,                   0   ,         13   ,                        0   ,                        709   ,                       70   ,                  45.0   ,         0.800   ,               37.0   ,                  6185   ,
2026-09-13 06:53:30 ,         502.0   ,           1988.0   ,               55.0   ,                          60.0   ,               0   ,                   0   ,          6   ,                        0   ,                        703   ,                       70   ,                  45.0   ,         0.800   ,               44.0   ,                  6308   ,
2026-09-13 06:53:31 ,         503.0   ,           1990.0   ,               56.0   ,                          60.0   ,               0   ,                   0   ,          8   ,                        1   ,                        696   ,                       70   ,                  45.0   ,         0.800   ,               39.0   ,                  6470   ,
